x,y,z,t,u_true,u_pred
3.333333432674407959e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785750389099121e-01,-2.216835273429751396e-03
3.333333432674407959e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-9.476059931330382824e-04
3.333333432674407959e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690893024206161499e-01,8.960908278822898865e-03
5.000000000000000000e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.952474564313888550e-01,3.630822757259011269e-03
5.000000000000000000e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.600000262260437012e-01,-3.381785452365875244e-01,6.523483898490667343e-03
5.000000000000000000e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.904949128627777100e-01,-6.092085037380456924e-03
5.000000000000000000e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.600000262260437012e-01,-3.381785154342651367e-01,-1.156425289809703827e-02
5.000000000000000000e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.952474862337112427e-01,-8.890383760444819927e-04
5.000000000000000000e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.600000262260437012e-01,-3.381785452365875244e-01,-5.243722349405288696e-03
5.000000000000000000e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-6.794322747737169266e-03
5.000000000000000000e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.600000262260437012e-01,-6.763570904731750488e-01,-1.458434760570526123e-02
5.000000000000000000e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-1.695608161389827728e-02
5.000000000000000000e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.600000262260437012e-01,-3.381785750389099121e-01,-5.691707134246826172e-03
5.000000000000000000e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.600000262260437012e-01,-3.904949128627777100e-01,-2.836968516930937767e-03
5.000000000000000000e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.600000262260437012e-01,-6.763570904731750488e-01,-8.081528358161449432e-03
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.600000262260437012e-01,-7.809898257255554199e-01,-1.336441747844219208e-02
5.000000000000000000e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.600000262260437012e-01,-6.763570308685302734e-01,-1.040414534509181976e-02
5.000000000000000000e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.600000262260437012e-01,-3.904949724674224854e-01,-2.060657367110252380e-03
5.000000000000000000e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.600000262260437012e-01,-3.381785154342651367e-01,5.749635864049196243e-03
5.000000000000000000e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.857424139976501465e-01,2.509478712454438210e-03
5.000000000000000000e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.600000262260437012e-01,-6.763570308685302734e-01,1.073871040716767311e-03
5.000000000000000000e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.857423543930053711e-01,2.039521234109997749e-03
5.000000000000000000e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.600000262260437012e-01,-3.381785452365875244e-01,5.876963492482900620e-03
5.000000000000000000e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.952474862337112427e-01,2.210534294135868549e-04
5.000000000000000000e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.600000262260437012e-01,-3.381786048412322998e-01,-1.558927586302161217e-03
5.000000000000000000e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.904949724674224854e-01,1.565110171213746071e-03
5.000000000000000000e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.600000262260437012e-01,-3.381785750389099121e-01,3.319410840049386024e-03
5.000000000000000000e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.952475160360336304e-01,7.123097777366638184e-03
6.666666865348815918e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892577171325684e-01,2.091697533614933491e-04
6.666666865348815918e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.402938039973378181e-03
6.666666865348815918e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785154342651367e-01,-4.918230231851339340e-03
6.666666865348815918e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928711771965026855e-01,-1.263090968132019043e-02
6.666666865348815918e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690892726182937622e-01,-8.378156344406306744e-04
6.666666865348815918e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.600000262260437012e-01,-2.928712069988250732e-01,-1.145040616393089294e-02
6.666666865348815918e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.072678327560424805e-01,-1.129629276692867279e-02
6.666666865348815918e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-1.227469742298126221e-02
6.666666865348815918e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.072677731513977051e-01,-1.685214042663574219e-02
6.666666865348815918e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-8.540881797671318054e-03
6.666666865348815918e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.600000262260437012e-01,-3.381785154342651367e-01,-1.228534895926713943e-02
6.666666865348815918e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-1.592170633375644684e-02
6.666666865348815918e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.600000262260437012e-01,-6.763570308685302734e-01,-1.395814307034015656e-02
6.666666865348815918e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.857423543930053711e-01,-1.110478118062019348e-02
6.666666865348815918e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.600000262260437012e-01,-3.381785452365875244e-01,-8.346888236701488495e-03
6.666666865348815918e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.600000262260437012e-01,-2.928711771965026855e-01,-8.884783834218978882e-03
6.666666865348815918e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.072677731513977051e-01,-8.604932576417922974e-03
6.666666865348815918e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.600000262260437012e-01,-5.857423543930053711e-01,-5.486826878041028976e-03
6.666666865348815918e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.072677731513977051e-01,-1.363835996016860008e-03
6.666666865348815918e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.600000262260437012e-01,-2.928712069988250732e-01,-2.723037963733077049e-03
6.666666865348815918e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892726182937622e-01,-9.179830551147460938e-03
6.666666865348815918e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712069988250732e-01,-7.500845473259687424e-03
6.666666865348815918e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785452365875244e-01,-4.450780805200338364e-03
6.666666865348815918e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.839470351114869118e-03
6.666666865348815918e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690892875194549561e-01,2.335103461518883705e-03
8.333333134651184082e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.600000262260437012e-01,-9.762374311685562134e-02,3.218536498025059700e-03
8.333333134651184082e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.600000262260437012e-01,-1.690893024206161499e-01,-3.024982055649161339e-03
8.333333134651184082e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.600000262260437012e-01,-1.952474862337112427e-01,-4.189466591924428940e-03
8.333333134651184082e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.600000262260437012e-01,-1.690892875194549561e-01,-6.431903224438428879e-03
8.333333134651184082e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.600000262260437012e-01,-9.762375801801681519e-02,-6.903205532580614090e-03
8.333333134651184082e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690893024206161499e-01,-8.503206074237823486e-03
8.333333134651184082e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712666034698486e-01,-1.071452908217906952e-02
8.333333134651184082e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381786048412322998e-01,-8.582400158047676086e-03
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-1.167143322527408600e-02
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690893173217773438e-01,-1.643089205026626587e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.952474862337112427e-01,-1.228405162692070007e-02
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.600000262260437012e-01,-3.381786048412322998e-01,-9.699093177914619446e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.904949724674224854e-01,-4.680020269006490707e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.600000262260437012e-01,-3.381785750389099121e-01,-7.840661332011222839e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.952475160360336304e-01,-1.498562656342983246e-02
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892875194549561e-01,-6.375560071319341660e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-5.770617630332708359e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785750389099121e-01,-2.301266184076666832e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-1.457145204767584801e-03
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690893024206161499e-01,-7.537485565990209579e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.600000262260437012e-01,-9.762375801801681519e-02,-3.233115887269377708e-03
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.600000262260437012e-01,-1.690893173217773438e-01,-4.581648390740156174e-03
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.600000262260437012e-01,-1.952475160360336304e-01,-6.975041236728429794e-03
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.600000262260437012e-01,-1.690893024206161499e-01,-1.229235669597983360e-03
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.600000262260437012e-01,-9.762377291917800903e-02,1.024389872327446938e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.499999761581420898e-01,-9.199768304824829102e-02,2.462833188474178314e-02
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.499999761581420898e-01,-1.593446731567382812e-01,2.456328459084033966e-02
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.499999761581420898e-01,-1.839953660964965820e-01,1.282954122871160507e-02
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.499999761581420898e-01,-1.593446582555770874e-01,-4.357440397143363953e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.499999761581420898e-01,-9.199769794940948486e-02,-5.985200405120849609e-03
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.499999761581420898e-01,-1.593446731567382812e-01,1.983052305877208710e-02
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.499999761581420898e-01,-2.759930789470672607e-01,1.568024605512619019e-02
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.499999761581420898e-01,-3.186893463134765625e-01,4.406530875712633133e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.499999761581420898e-01,-2.759930789470672607e-01,-8.994231931865215302e-03
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.499999761581420898e-01,-1.593446880578994751e-01,-6.797809619456529617e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.499999761581420898e-01,-1.839953660964965820e-01,1.857073605060577393e-02
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.499999761581420898e-01,-3.186893463134765625e-01,1.048315968364477158e-02
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.499999761581420898e-01,-3.679907321929931641e-01,-3.829624271020293236e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.499999761581420898e-01,-3.186893165111541748e-01,-1.144888997077941895e-02
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.499999761581420898e-01,-1.839953958988189697e-01,-1.439019804820418358e-03
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.499999761581420898e-01,-1.593446582555770874e-01,1.177334599196910858e-02
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.499999761581420898e-01,-2.759930789470672607e-01,5.519290920346975327e-03
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.499999761581420898e-01,-3.186893165111541748e-01,-6.481609772890806198e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.499999761581420898e-01,-2.759930491447448730e-01,-7.628986146301031113e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.499999761581420898e-01,-1.593446731567382812e-01,3.900418290868401527e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.499999761581420898e-01,-9.199769794940948486e-02,4.803103394806385040e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.499999761581420898e-01,-1.593447029590606689e-01,6.960265454836189747e-04
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.499999761581420898e-01,-1.839953958988189697e-01,-5.423076916486024857e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.499999761581420898e-01,-1.593446880578994751e-01,-3.235166659578680992e-03
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.499999761581420898e-01,-9.199771285057067871e-02,7.098367903381586075e-03
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.499999761581420898e-01,-1.593446731567382812e-01,1.427981816232204437e-02
3.333333432674407959e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.499999761581420898e-01,-2.759930789470672607e-01,1.555200945585966110e-02
3.333333432674407959e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.499999761581420898e-01,-3.186893463134765625e-01,1.512577291578054428e-03
3.333333432674407959e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.499999761581420898e-01,-2.759930789470672607e-01,-1.001298334449529648e-02
3.333333432674407959e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.499999761581420898e-01,-1.593446880578994751e-01,-3.789735725149512291e-03
