x,t,u_true,u_pred
3.076923191547393799e-01,3.000000119209289551e-01,2.517871558666229248e-01,2.517502605915069580e-01
3.269230723381042480e-01,3.000000119209289551e-01,2.618213295936584473e-01,2.617779374122619629e-01
3.461538553237915039e-01,3.000000119209289551e-01,2.709001600742340088e-01,2.708514630794525146e-01
3.653846085071563721e-01,3.000000119209289551e-01,2.789904475212097168e-01,2.789365053176879883e-01
3.846153914928436279e-01,3.000000119209289551e-01,2.860627770423889160e-01,2.860039770603179932e-01
4.038461446762084961e-01,3.000000119209289551e-01,2.920913100242614746e-01,2.920291125774383545e-01
4.230769276618957520e-01,3.000000119209289551e-01,2.970540225505828857e-01,2.969890236854553223e-01
4.423076808452606201e-01,3.000000119209289551e-01,3.009328246116638184e-01,3.008658587932586670e-01
4.615384638309478760e-01,3.000000119209289551e-01,3.037135303020477295e-01,3.036456406116485596e-01
4.807692170143127441e-01,3.000000119209289551e-01,3.053860366344451904e-01,3.053182661533355713e-01
5.000000000000000000e-01,3.000000119209289551e-01,3.059442043304443359e-01,3.058775067329406738e-01
5.192307829856872559e-01,3.000000119209289551e-01,3.053860366344451904e-01,3.053215444087982178e-01
5.384615659713745117e-01,3.000000119209289551e-01,3.037135303020477295e-01,3.036527931690216064e-01
5.576922893524169922e-01,3.000000119209289551e-01,3.009328246116638184e-01,3.008758127689361572e-01
5.769230723381042480e-01,3.000000119209289551e-01,2.970540225505828857e-01,2.970014810562133789e-01
5.961538553237915039e-01,3.000000119209289551e-01,2.920913100242614746e-01,2.920440733432769775e-01
6.153846383094787598e-01,3.000000119209289551e-01,2.860627770423889160e-01,2.860214412212371826e-01
6.346153616905212402e-01,3.000000119209289551e-01,2.789904773235321045e-01,2.789553105831146240e-01
6.538461446762084961e-01,3.000000119209289551e-01,2.709001302719116211e-01,2.708715796470642090e-01
6.730769276618957520e-01,3.000000119209289551e-01,2.618212997913360596e-01,2.618001103401184082e-01
6.923077106475830078e-01,3.000000119209289551e-01,2.517870962619781494e-01,2.517737448215484619e-01
7.115384340286254883e-01,3.000000119209289551e-01,2.408342361450195312e-01,2.408302128314971924e-01
7.307692170143127441e-01,3.000000119209289551e-01,2.290025204420089722e-01,2.290090024471282959e-01
7.500000000000000000e-01,3.000000119209289551e-01,2.163352221250534058e-01,2.163533419370651245e-01
7.692307829856872559e-01,3.000000119209289551e-01,2.028785347938537598e-01,2.029093056917190552e-01
7.884615659713745117e-01,3.000000119209289551e-01,1.886815577745437622e-01,1.887272894382476807e-01
8.076922893524169922e-01,3.000000119209289551e-01,1.737961024045944214e-01,1.738590002059936523e-01
8.269230723381042480e-01,3.000000119209289551e-01,1.582764834165573120e-01,1.583575308322906494e-01
8.461538553237915039e-01,3.000000119209289551e-01,1.421793252229690552e-01,1.422809958457946777e-01
8.653846383094787598e-01,3.000000119209289551e-01,1.255633831024169922e-01,1.256873905658721924e-01
8.846153616905212402e-01,3.000000119209289551e-01,1.084893196821212769e-01,1.086375787854194641e-01
9.038461446762084961e-01,3.000000119209289551e-01,9.101934731006622314e-02,9.119401872158050537e-02
9.230769276618957520e-01,3.000000119209289551e-01,7.321724295616149902e-02,7.342013716697692871e-02
9.423077106475830078e-01,3.000000119209289551e-01,5.514790862798690796e-02,5.538140237331390381e-02
9.615384340286254883e-01,3.000000119209289551e-01,3.687748685479164124e-02,3.714326396584510803e-02
9.807692170143127441e-01,3.000000119209289551e-01,1.847243309020996094e-02,1.877312362194061279e-02
1.923076994717121124e-02,2.800000011920928955e-01,1.999010518193244934e-02,2.013368159532546997e-02
3.846153989434242249e-02,2.800000011920928955e-01,3.990726917982101440e-02,4.002224281430244446e-02
5.769230797886848450e-02,2.800000011920928955e-01,5.967881530523300171e-02,5.976751446723937988e-02
7.692307978868484497e-02,2.800000011920928955e-01,7.923260331153869629e-02,7.929772138595581055e-02
9.615384787321090698e-02,2.800000011920928955e-01,9.849727153778076172e-02,9.854198992252349854e-02
1.153846159577369690e-01,2.800000011920928955e-01,1.174025461077690125e-01,1.174296513199806213e-01
1.346153914928436279e-01,2.800000011920928955e-01,1.358794271945953369e-01,1.358918100595474243e-01
1.538461595773696899e-01,2.800000011920928955e-01,1.538604944944381714e-01,1.538599282503128052e-01
1.730769276618957520e-01,2.800000011920928955e-01,1.712801456451416016e-01,1.712689846754074097e-01
1.923076957464218140e-01,2.800000011920928955e-01,1.880747973918914795e-01,1.880549341440200806e-01
2.115384638309478760e-01,2.800000011920928955e-01,2.041832059621810913e-01,2.041553705930709839e-01
2.307692319154739380e-01,2.800000011920928955e-01,2.195465564727783203e-01,2.195122390985488892e-01
2.500000000000000000e-01,2.800000011920928955e-01,2.341088205575942993e-01,2.340685725212097168e-01
2.692307829856872559e-01,2.800000011920928955e-01,2.478168457746505737e-01,2.477712631225585938e-01
2.884615361690521240e-01,2.800000011920928955e-01,2.606206238269805908e-01,2.605701684951782227e-01
3.076923191547393799e-01,2.800000011920928955e-01,2.724734246730804443e-01,2.724181711673736572e-01
3.269230723381042480e-01,2.800000011920928955e-01,2.833319604396820068e-01,2.832720875740051270e-01
3.461538553237915039e-01,2.800000011920928955e-01,2.931566834449768066e-01,2.930930554866790771e-01
3.653846085071563721e-01,2.800000011920928955e-01,3.019116818904876709e-01,3.018439412117004395e-01
3.846153914928436279e-01,2.800000011920928955e-01,3.095650374889373779e-01,3.094941675662994385e-01
4.038461446762084961e-01,2.800000011920928955e-01,3.160888552665710449e-01,3.160149753093719482e-01
4.230769276618957520e-01,2.800000011920928955e-01,3.214592933654785156e-01,3.213835060596466064e-01
4.423076808452606201e-01,2.800000011920928955e-01,3.256567716598510742e-01,3.255796432495117188e-01
4.615384638309478760e-01,2.800000011920928955e-01,3.286659121513366699e-01,3.285884559154510498e-01
4.807692170143127441e-01,2.800000011920928955e-01,3.304758369922637939e-01,3.303986191749572754e-01
5.000000000000000000e-01,2.800000011920928955e-01,3.310798704624176025e-01,3.310040831565856934e-01
5.192307829856872559e-01,2.800000011920928955e-01,3.304758369922637939e-01,3.304012715816497803e-01
5.384615659713745117e-01,2.800000011920928955e-01,3.286659121513366699e-01,3.285944461822509766e-01
5.576922893524169922e-01,2.800000011920928955e-01,3.256567716598510742e-01,3.255884051322937012e-01
5.769230723381042480e-01,2.800000011920928955e-01,3.214592933654785156e-01,3.213944435119628906e-01
5.961538553237915039e-01,2.800000011920928955e-01,3.160888552665710449e-01,3.160277009010314941e-01
6.153846383094787598e-01,2.800000011920928955e-01,3.095650374889373779e-01,3.095077276229858398e-01
6.346153616905212402e-01,2.800000011920928955e-01,3.019116818904876709e-01,3.018589615821838379e-01
6.538461446762084961e-01,2.800000011920928955e-01,2.931566536426544189e-01,2.931084334850311279e-01
6.730769276618957520e-01,2.800000011920928955e-01,2.833319306373596191e-01,2.832888960838317871e-01
6.923077106475830078e-01,2.800000011920928955e-01,2.724733650684356689e-01,2.724361717700958252e-01
7.115384340286254883e-01,2.800000011920928955e-01,2.606206238269805908e-01,2.605898976325988770e-01
7.307692170143127441e-01,2.800000011920928955e-01,2.478168308734893799e-01,2.477938234806060791e-01
7.500000000000000000e-01,2.800000011920928955e-01,2.341088205575942993e-01,2.340950518846511841e-01
7.692307829856872559e-01,2.800000011920928955e-01,2.195465564727783203e-01,2.195434868335723877e-01
7.884615659713745117e-01,2.800000011920928955e-01,2.041831910610198975e-01,2.041922658681869507e-01
8.076922893524169922e-01,2.800000011920928955e-01,1.880747824907302856e-01,1.880986392498016357e-01
8.269230723381042480e-01,2.800000011920928955e-01,1.712801158428192139e-01,1.713198870420455933e-01
8.461538553237915039e-01,2.800000011920928955e-01,1.538604497909545898e-01,1.539191603660583496e-01
8.653846383094787598e-01,2.800000011920928955e-01,1.358793675899505615e-01,1.359577178955078125e-01
8.846153616905212402e-01,2.800000011920928955e-01,1.174025535583496094e-01,1.175035461783409119e-01
9.038461446762084961e-01,2.800000011920928955e-01,9.849727898836135864e-02,9.862253814935684204e-02
9.230769276618957520e-01,2.800000011920928955e-01,7.923260331153869629e-02,7.938486337661743164e-02
9.423077106475830078e-01,2.800000011920928955e-01,5.967873334884643555e-02,5.986023694276809692e-02
9.615384340286254883e-01,2.800000011920928955e-01,3.990725427865982056e-02,4.012057185173034668e-02
9.807692170143127441e-01,2.800000011920928955e-01,1.999008469283580780e-02,2.023774757981300354e-02
1.923076994717121124e-02,2.599999904632568359e-01,2.163244225084781647e-02,2.172250673174858093e-02
3.846153989434242249e-02,2.599999904632568359e-01,4.318595305085182190e-02,4.324905574321746826e-02
5.769230797886848450e-02,2.599999904632568359e-01,6.458187848329544067e-02,6.462108343839645386e-02
7.692307978868484497e-02,2.599999904632568359e-01,8.574215322732925415e-02,8.576083928346633911e-02
9.615384787321090698e-02,2.599999904632568359e-01,1.065895631909370422e-01,1.065902635455131531e-01
1.153846159577369690e-01,2.599999904632568359e-01,1.270480453968048096e-01,1.270341575145721436e-01
1.346153914928436279e-01,2.599999904632568359e-01,1.470429450273513794e-01,1.470171362161636353e-01
1.538461595773696899e-01,2.599999904632568359e-01,1.665012985467910767e-01,1.664655655622482300e-01
1.730769276618957520e-01,2.599999904632568359e-01,1.853521019220352173e-01,1.853090226650238037e-01
1.923076957464218140e-01,2.599999904632568359e-01,2.035265564918518066e-01,2.034773975610733032e-01
2.115384638309478760e-01,2.599999904632568359e-01,2.209583967924118042e-01,2.209044545888900757e-01
2.307692319154739380e-01,2.599999904632568359e-01,2.375839650630950928e-01,2.375258803367614746e-01
2.500000000000000000e-01,2.599999904632568359e-01,2.533426284790039062e-01,2.532809972763061523e-01
2.692307829856872559e-01,2.599999904632568359e-01,2.681768536567687988e-01,2.681123316287994385e-01
2.884615361690521240e-01,2.599999904632568359e-01,2.820325493812561035e-01,2.819655239582061768e-01
3.076923191547393799e-01,2.599999904632568359e-01,2.948591411113739014e-01,2.947894334793090820e-01
3.269230723381042480e-01,2.599999904632568359e-01,3.066098093986511230e-01,3.065377175807952881e-01
3.461538553237915039e-01,2.599999904632568359e-01,3.172416985034942627e-01,3.171671628952026367e-01
3.653846085071563721e-01,2.599999904632568359e-01,3.267159759998321533e-01,3.266389071941375732e-01
3.846153914928436279e-01,2.599999904632568359e-01,3.349981307983398438e-01,3.349196016788482666e-01
4.038461446762084961e-01,2.599999904632568359e-01,3.420579433441162109e-01,3.419776856899261475e-01
4.230769276618957520e-01,2.599999904632568359e-01,3.478696048259735107e-01,3.477873504161834717e-01
4.423076808452606201e-01,2.599999904632568359e-01,3.524118959903717041e-01,3.523297011852264404e-01
4.615384638309478760e-01,2.599999904632568359e-01,3.556683063507080078e-01,3.555858731269836426e-01
4.807692170143127441e-01,2.599999904632568359e-01,3.576269149780273438e-01,3.575452864170074463e-01
5.000000000000000000e-01,2.599999904632568359e-01,3.582805693149566650e-01,3.581999242305755615e-01
5.192307829856872559e-01,2.599999904632568359e-01,3.576269149780273438e-01,3.575474321842193604e-01
5.384615659713745117e-01,2.599999904632568359e-01,3.556683063507080078e-01,3.555909395217895508e-01
5.576922893524169922e-01,2.599999904632568359e-01,3.524118959903717041e-01,3.523363769054412842e-01
5.769230723381042480e-01,2.599999904632568359e-01,3.478695750236511230e-01,3.477967381477355957e-01
5.961538553237915039e-01,2.599999904632568359e-01,3.420579433441162109e-01,3.419872522354125977e-01
6.153846383094787598e-01,2.599999904632568359e-01,3.349981307983398438e-01,3.349297642707824707e-01
6.346153616905212402e-01,2.599999904632568359e-01,3.267160058021545410e-01,3.266495466232299805e-01
6.538461446762084961e-01,2.599999904632568359e-01,3.172416687011718750e-01,3.171780407428741455e-01
6.730769276618957520e-01,2.599999904632568359e-01,3.066097795963287354e-01,3.065485954284667969e-01
6.923077106475830078e-01,2.599999904632568359e-01,2.948590815067291260e-01,2.948008775711059570e-01
7.115384340286254883e-01,2.599999904632568359e-01,2.820325493812561035e-01,2.819783389568328857e-01
7.307692170143127441e-01,2.599999904632568359e-01,2.681768536567687988e-01,2.681276500225067139e-01
7.500000000000000000e-01,2.599999904632568359e-01,2.533426284790039062e-01,2.532994449138641357e-01
7.692307829856872559e-01,2.599999904632568359e-01,2.375839650630950928e-01,2.375489771366119385e-01
7.884615659713745117e-01,2.599999904632568359e-01,2.209583669900894165e-01,2.209330499172210693e-01
8.076922893524169922e-01,2.599999904632568359e-01,2.035265415906906128e-01,2.035119831562042236e-01
8.269230723381042480e-01,2.599999904632568359e-01,1.853520572185516357e-01,1.853514313697814941e-01
8.461538553237915039e-01,2.599999904632568359e-01,1.665012389421463013e-01,1.665160506963729858e-01
8.653846383094787598e-01,2.599999904632568359e-01,1.470428854227066040e-01,1.470746546983718872e-01
8.846153616905212402e-01,2.599999904632568359e-01,1.270480602979660034e-01,1.270996779203414917e-01
9.038461446762084961e-01,2.599999904632568359e-01,1.065895706415176392e-01,1.066627576947212219e-01
9.230769276618957520e-01,2.599999904632568359e-01,8.574215322732925415e-02,8.583939075469970703e-02
9.423077106475830078e-01,2.599999904632568359e-01,6.458178907632827759e-02,6.470548361539840698e-02
9.615384340286254883e-01,2.599999904632568359e-01,4.318593442440032959e-02,4.333944618701934814e-02
9.807692170143127441e-01,2.599999904632568359e-01,2.163241989910602570e-02,2.181826904416084290e-02
1.923076994717121124e-02,2.399999946355819702e-01,2.340971492230892181e-02,2.344050630927085876e-02
3.846153989434242249e-02,2.399999946355819702e-01,4.673401266336441040e-02,4.674201458692550659e-02
5.769230797886848450e-02,2.399999946355819702e-01,6.988777965307235718e-02,6.987571716308593750e-02
7.692307978868484497e-02,2.399999946355819702e-01,9.278653562068939209e-02,9.275752305984497070e-02
9.615384787321090698e-02,2.399999946355819702e-01,1.153467223048210144e-01,1.153040304780006409e-01
1.153846159577369690e-01,2.399999946355819702e-01,1.374860256910324097e-01,1.374325603246688843e-01
1.346153914928436279e-01,2.399999946355819702e-01,1.591236442327499390e-01,1.590618938207626343e-01
1.538461595773696899e-01,2.399999946355819702e-01,1.801806539297103882e-01,1.801128536462783813e-01
1.730769276618957520e-01,2.399999946355819702e-01,2.005802094936370850e-01,2.005078643560409546e-01
1.923076957464218140e-01,2.399999946355819702e-01,2.202478349208831787e-01,2.201731055974960327e-01
2.115384638309478760e-01,2.399999946355819702e-01,2.391118258237838745e-01,2.390350401401519775e-01
2.307692319154739380e-01,2.399999946355819702e-01,2.571033239364624023e-01,2.570256590843200684e-01
2.500000000000000000e-01,2.399999946355819702e-01,2.741566598415374756e-01,2.740787565708160400e-01
2.692307829856872559e-01,2.399999946355819702e-01,2.902096807956695557e-01,2.901315093040466309e-01
2.884615361690521240e-01,2.399999946355819702e-01,3.052037060260772705e-01,3.051248490810394287e-01
3.076923191547393799e-01,2.399999946355819702e-01,3.190841078758239746e-01,3.190050721168518066e-01
3.269230723381042480e-01,2.399999946355819702e-01,3.318001925945281982e-01,3.317205607891082764e-01
3.461538553237915039e-01,2.399999946355819702e-01,3.433055579662322998e-01,3.432247936725616455e-01
3.653846085071563721e-01,2.399999946355819702e-01,3.535582125186920166e-01,3.534771502017974854e-01
3.846153914928436279e-01,2.399999946355819702e-01,3.625208139419555664e-01,3.624387979507446289e-01
4.038461446762084961e-01,2.399999946355819702e-01,3.701606392860412598e-01,3.700784146785736084e-01
4.230769276618957520e-01,2.399999946355819702e-01,3.764497637748718262e-01,3.763670623302459717e-01
4.423076808452606201e-01,2.399999946355819702e-01,3.813652694225311279e-01,3.812824487686157227e-01
4.615384638309478760e-01,2.399999946355819702e-01,3.848891854286193848e-01,3.848067224025726318e-01
4.807692170143127441e-01,2.399999946355819702e-01,3.870087265968322754e-01,3.869271278381347656e-01
5.000000000000000000e-01,2.399999946355819702e-01,3.877160847187042236e-01,3.876350820064544678e-01
5.192307829856872559e-01,2.399999946355819702e-01,3.870087265968322754e-01,3.869290947914123535e-01
5.384615659713745117e-01,2.399999946355819702e-01,3.848891854286193848e-01,3.848109245300292969e-01
5.576922893524169922e-01,2.399999946355819702e-01,3.813652694225311279e-01,3.812882900238037109e-01
5.769230723381042480e-01,2.399999946355819702e-01,3.764497339725494385e-01,3.763733208179473877e-01
5.961538553237915039e-01,2.399999946355819702e-01,3.701606392860412598e-01,3.700852394104003906e-01
6.153846383094787598e-01,2.399999946355819702e-01,3.625208139419555664e-01,3.624456226825714111e-01
6.346153616905212402e-01,2.399999946355819702e-01,3.535582423210144043e-01,3.534834086894989014e-01
6.538461446762084961e-01,2.399999946355819702e-01,3.433055281639099121e-01,3.432305455207824707e-01
6.730769276618957520e-01,2.399999946355819702e-01,3.318001329898834229e-01,3.317255973815917969e-01
6.923077106475830078e-01,2.399999946355819702e-01,3.190840482711791992e-01,3.190098106861114502e-01
7.115384340286254883e-01,2.399999946355819702e-01,3.052037060260772705e-01,3.051306307315826416e-01
7.307692170143127441e-01,2.399999946355819702e-01,2.902096509933471680e-01,2.901380360126495361e-01
7.500000000000000000e-01,2.399999946355819702e-01,2.741566598415374756e-01,2.740887999534606934e-01
7.692307829856872559e-01,2.399999946355819702e-01,2.571033239364624023e-01,2.570405006408691406e-01
7.884615659713745117e-01,2.399999946355819702e-01,2.391118109226226807e-01,2.390553057193756104e-01
8.076922893524169922e-01,2.399999946355819702e-01,2.202478200197219849e-01,2.201996296644210815e-01
8.269230723381042480e-01,2.399999946355819702e-01,2.005801647901535034e-01,2.005416899919509888e-01
8.461538553237915039e-01,2.399999946355819702e-01,1.801805943250656128e-01,1.801542043685913086e-01
8.653846383094787598e-01,2.399999946355819702e-01,1.591235995292663574e-01,1.591108888387680054e-01
8.846153616905212402e-01,2.399999946355819702e-01,1.374860405921936035e-01,1.374890059232711792e-01
9.038461446762084961e-01,2.399999946355819702e-01,1.153467297554016113e-01,1.153676435351371765e-01
9.230769276618957520e-01,2.399999946355819702e-01,9.278653562068939209e-02,9.282755851745605469e-02
9.423077106475830078e-01,2.399999946355819702e-01,6.988768279552459717e-02,6.995121389627456665e-02
9.615384340286254883e-01,2.399999946355819702e-01,4.673399403691291809e-02,4.682308807969093323e-02
9.807692170143127441e-01,2.399999946355819702e-01,2.340969070792198181e-02,2.352753654122352600e-02
1.923076994717121124e-02,2.199999988079071045e-01,2.533300034701824188e-02,2.530252933502197266e-02
3.846153989434242249e-02,2.199999988079071045e-01,5.057356134057044983e-02,5.052539706230163574e-02
5.769230797886848450e-02,2.199999988079071045e-01,7.562958449125289917e-02,7.556665688753128052e-02
7.692307978868484497e-02,2.199999988079071045e-01,1.004096493124961853e-01,1.003352776169776917e-01
9.615384787321090698e-02,2.199999988079071045e-01,1.248233243823051453e-01,1.247401908040046692e-01
1.153846159577369690e-01,2.199999988079071045e-01,1.487815380096435547e-01,1.486921012401580811e-01
1.346153914928436279e-01,2.199999988079071045e-01,1.721968501806259155e-01,1.721035093069076538e-01
1.538461595773696899e-01,2.199999988079071045e-01,1.949838548898696899e-01,1.948882937431335449e-01
1.730769276618957520e-01,2.199999988079071045e-01,2.170593887567520142e-01,2.169634997844696045e-01
1.923076957464218140e-01,2.199999988079071045e-01,2.383428514003753662e-01,2.382474541664123535e-01
2.115384638309478760e-01,2.199999988079071045e-01,2.587566673755645752e-01,2.586629986763000488e-01
2.307692319154739380e-01,2.199999988079071045e-01,2.782262861728668213e-01,2.781341075897216797e-01
2.500000000000000000e-01,2.199999988079071045e-01,2.966806888580322266e-01,2.965907454490661621e-01
2.692307829856872559e-01,2.199999988079071045e-01,3.140525817871093750e-01,3.139650523662567139e-01
2.884615361690521240e-01,2.199999988079071045e-01,3.302784860134124756e-01,3.301928043365478516e-01
3.076923191547393799e-01,2.199999988079071045e-01,3.452992737293243408e-01,3.452151119709014893e-01
3.269230723381042480e-01,2.199999988079071045e-01,3.590600788593292236e-01,3.589772880077362061e-01
3.461538553237915039e-01,2.199999988079071045e-01,3.715107142925262451e-01,3.714290261268615723e-01
3.653846085071563721e-01,2.199999988079071045e-01,3.826057016849517822e-01,3.825248181819915771e-01
3.846153914928436279e-01,2.199999988079071045e-01,3.923046290874481201e-01,3.922245204448699951e-01
4.038461446762084961e-01,2.199999988079071045e-01,4.005721211433410645e-01,4.004926681518554688e-01
4.230769276618957520e-01,2.199999988079071045e-01,4.073779582977294922e-01,4.072987437248229980e-01
4.423076808452606201e-01,2.199999988079071045e-01,4.126972854137420654e-01,4.126187562942504883e-01
4.615384638309478760e-01,2.199999988079071045e-01,4.165107309818267822e-01,4.164330959320068359e-01
4.807692170143127441e-01,2.199999988079071045e-01,4.188044071197509766e-01,4.187274575233459473e-01
5.000000000000000000e-01,2.199999988079071045e-01,4.195698797702789307e-01,4.194937944412231445e-01
5.192307829856872559e-01,2.199999988079071045e-01,4.188044071197509766e-01,4.187289178371429443e-01
5.384615659713745117e-01,2.199999988079071045e-01,4.165107309818267822e-01,4.164358377456665039e-01
5.576922893524169922e-01,2.199999988079071045e-01,4.126972854137420654e-01,4.126227200031280518e-01
5.769230723381042480e-01,2.199999988079071045e-01,4.073779284954071045e-01,4.073031544685363770e-01
5.961538553237915039e-01,2.199999988079071045e-01,4.005721211433410645e-01,4.004961550235748291e-01
6.153846383094787598e-01,2.199999988079071045e-01,3.923046290874481201e-01,3.922280073165893555e-01
6.346153616905212402e-01,2.199999988079071045e-01,3.826057016849517822e-01,3.825269341468811035e-01
6.538461446762084961e-01,2.199999988079071045e-01,3.715106546878814697e-01,3.714296519756317139e-01
6.730769276618957520e-01,2.199999988079071045e-01,3.590600192546844482e-01,3.589767813682556152e-01
6.923077106475830078e-01,2.199999988079071045e-01,3.452991843223571777e-01,3.452139198780059814e-01
7.115384340286254883e-01,2.199999988079071045e-01,3.302784860134124756e-01,3.301918804645538330e-01
7.307692170143127441e-01,2.199999988079071045e-01,3.140525519847869873e-01,3.139656782150268555e-01
7.500000000000000000e-01,2.199999988079071045e-01,2.966806888580322266e-01,2.965942025184631348e-01
7.692307829856872559e-01,2.199999988079071045e-01,2.782262861728668213e-01,2.781408727169036865e-01
7.884615659713745117e-01,2.199999988079071045e-01,2.587566375732421875e-01,2.586748600006103516e-01
8.076922893524169922e-01,2.199999988079071045e-01,2.383428364992141724e-01,2.382662296295166016e-01
8.269230723381042480e-01,2.199999988079071045e-01,2.170593291521072388e-01,2.169893085956573486e-01
8.461538553237915039e-01,2.199999988079071045e-01,1.949837952852249146e-01,1.949212700128555298e-01
8.653846383094787598e-01,2.199999988079071045e-01,1.721967905759811401e-01,1.721438765525817871e-01
8.846153616905212402e-01,2.199999988079071045e-01,1.487815529108047485e-01,1.487398445606231689e-01
9.038461446762084961e-01,2.199999988079071045e-01,1.248233318328857422e-01,1.247946843504905701e-01
9.230769276618957520e-01,2.199999988079071045e-01,1.004096493124961853e-01,1.003958508372306824e-01
9.423077106475830078e-01,2.199999988079071045e-01,7.562948018312454224e-02,7.563347369432449341e-02
9.615384340286254883e-01,2.199999988079071045e-01,5.057354271411895752e-02,5.059766769409179688e-02
9.807692170143127441e-01,2.199999988079071045e-01,2.533297240734100342e-02,2.538060396909713745e-02
1.923076994717121124e-02,2.000000029802322388e-01,2.741429768502712250e-02,2.732439339160919189e-02
3.846153989434242249e-02,2.000000029802322388e-01,5.472856387495994568e-02,5.462729930877685547e-02
5.769230797886848450e-02,2.000000029802322388e-01,8.184313029050827026e-02,8.173365890979766846e-02
7.692307978868484497e-02,2.000000029802322388e-01,1.086590662598609924e-01,1.085435897111892700e-01
9.615384787321090698e-02,2.000000029802322388e-01,1.350785046815872192e-01,1.349598914384841919e-01
1.153846159577369690e-01,2.000000029802322388e-01,1.610050648450851440e-01,1.608858853578567505e-01
1.346153914928436279e-01,2.000000029802322388e-01,1.863441318273544312e-01,1.862253099679946899e-01
1.538461595773696899e-01,2.000000029802322388e-01,2.110032588243484497e-01,2.108866125345230103e-01
1.730769276618957520e-01,2.000000029802322388e-01,2.348924577236175537e-01,2.347786426544189453e-01
1.923076957464218140e-01,2.000000029802322388e-01,2.579245269298553467e-01,2.578148841857910156e-01
2.115384638309478760e-01,2.000000029802322388e-01,2.800154983997344971e-01,2.799103558063507080e-01
2.307692319154739380e-01,2.000000029802322388e-01,3.010846972465515137e-01,3.009838759899139404e-01
2.500000000000000000e-01,2.000000029802322388e-01,3.210552632808685303e-01,3.209592700004577637e-01
2.692307829856872559e-01,2.000000029802322388e-01,3.398543894290924072e-01,3.397627174854278564e-01
2.884615361690521240e-01,2.000000029802322388e-01,3.574133813381195068e-01,3.573258519172668457e-01
3.076923191547393799e-01,2.000000029802322388e-01,3.736682236194610596e-01,3.735840916633605957e-01
3.269230723381042480e-01,2.000000029802322388e-01,3.885595798492431641e-01,3.884783983230590820e-01
3.461538553237915039e-01,2.000000029802322388e-01,4.020331203937530518e-01,4.019547700881958008e-01
3.653846085071563721e-01,2.000000029802322388e-01,4.140396714210510254e-01,4.139633476734161377e-01
3.846153914928436279e-01,2.000000029802322388e-01,4.245354533195495605e-01,4.244606792926788330e-01
4.038461446762084961e-01,2.000000029802322388e-01,4.334821701049804688e-01,4.334092736244201660e-01
4.230769276618957520e-01,2.000000029802322388e-01,4.408471584320068359e-01,4.407752752304077148e-01
4.423076808452606201e-01,2.000000029802322388e-01,4.466035068035125732e-01,4.465330541133880615e-01
4.615384638309478760e-01,2.000000029802322388e-01,4.507302641868591309e-01,4.506607651710510254e-01
4.807692170143127441e-01,2.000000029802322388e-01,4.532123804092407227e-01,4.531437158584594727e-01
5.000000000000000000e-01,2.000000029802322388e-01,4.540407359600067139e-01,4.539724886417388916e-01
5.192307829856872559e-01,2.000000029802322388e-01,4.532123804092407227e-01,4.531449675559997559e-01
5.384615659713745117e-01,2.000000029802322388e-01,4.507302641868591309e-01,4.506629407405853271e-01
5.576922893524169922e-01,2.000000029802322388e-01,4.466035068035125732e-01,4.465352594852447510e-01
5.769230723381042480e-01,2.000000029802322388e-01,4.408471286296844482e-01,4.407779872417449951e-01
5.961538553237915039e-01,2.000000029802322388e-01,4.334821701049804688e-01,4.334105253219604492e-01
6.153846383094787598e-01,2.000000029802322388e-01,4.245354533195495605e-01,4.244613051414489746e-01
6.346153616905212402e-01,2.000000029802322388e-01,4.140396714210510254e-01,4.139623939990997314e-01
6.538461446762084961e-01,2.000000029802322388e-01,4.020330905914306641e-01,4.019517004489898682e-01
6.730769276618957520e-01,2.000000029802322388e-01,3.885595202445983887e-01,3.884741067886352539e-01
6.923077106475830078e-01,2.000000029802322388e-01,3.736681342124938965e-01,3.735786080360412598e-01
7.115384340286254883e-01,2.000000029802322388e-01,3.574133813381195068e-01,3.573201000690460205e-01
7.307692170143127441e-01,2.000000029802322388e-01,3.398543596267700195e-01,3.397581577301025391e-01
7.500000000000000000e-01,2.000000029802322388e-01,3.210552632808685303e-01,3.209569752216339111e-01
7.692307829856872559e-01,2.000000029802322388e-01,3.010846972465515137e-01,3.009851276874542236e-01
7.884615659713745117e-01,2.000000029802322388e-01,2.800154685974121094e-01,2.799159884452819824e-01
8.076922893524169922e-01,2.000000029802322388e-01,2.579244971275329590e-01,2.578267753124237061e-01
8.269230723381042480e-01,2.000000029802322388e-01,2.348924130201339722e-01,2.347974479198455811e-01
8.461538553237915039e-01,2.000000029802322388e-01,2.110031992197036743e-01,2.109118700027465820e-01
8.653846383094787598e-01,2.000000029802322388e-01,1.863440722227096558e-01,1.862578690052032471e-01
8.846153616905212402e-01,2.000000029802322388e-01,1.610050797462463379e-01,1.609252691268920898e-01
9.038461446762084961e-01,2.000000029802322388e-01,1.350785195827484131e-01,1.350063383579254150e-01
9.230769276618957520e-01,2.000000029802322388e-01,1.086590662598609924e-01,1.085960641503334045e-01
9.423077106475830078e-01,2.000000029802322388e-01,8.184301853179931641e-02,8.179120719432830811e-02
9.615384340286254883e-01,2.000000029802322388e-01,5.472854524850845337e-02,5.469102412462234497e-02
9.807692170143127441e-01,2.000000029802322388e-01,2.741426974534988403e-02,2.739440649747848511e-02
